cell_label,connection_strength
64995479164463305750357829590740113745,0.00014829651743418897
73359292429105598364972708381234991543,0.00014829651743418897
8821617138243200141444372367483858438,0.00016364642174873426
90730563971818232001113513219075929115,0.00016364642174873426
206683361992530221482937416842187360131,0.00014349426845686132
155243488490633705500223474964814807381,0.000168497812281788
169838936577699490402085855782948031857,0.00017139980983953766
242950854268844658558122920554733794121,0.00017139980983953766
325934433591314066293294538191144219901,0.00017139980983953766
336266397132714310182293210428922231237,0.00017139980983953766
10151417121419785821006901645066740083,0.00014972572593485056
114126281783916277776486699943988950275,0.000168497812281788
122416289904689736894231738209238529327,0.0001653515904706201
123278186479264400941219211897833160195,0.00014972572593485056
135648814186292491949390145903295699465,0.0001653515904706201
148724638385296758830563009474229979231,0.0001653515904706201
14875378566157409174904353457556663579,0.000168497812281788
182863328594931817147213907776328579108,0.00014972572593485056
192659436884553449015840636002599355203,0.00014972572593485056
221758853907658455104789866874344560663,0.00012091946986689165
222051329026057684019386881681481357437,0.00010953351508295765
235297256782410376718492251209984653265,0.00014972572593485056
265032431226747602860321999935141030230,0.00011727802845241908
271921648747538702038102925520474408294,0.000168497812281788
276194972725152320247376913572376822738,0.00014972572593485056
305408405987363732695651453165227473362,0.000168497812281788
313460159508264863989400956426426033411,0.000168497812281788
321412465012885556943109409986638531756,0.00014972572593485056
331031638883403376705288477743142761537,0.00014972572593485056
67967515113998285675648885621204338397,0.000168497812281788
85992190341978412408602390034179584027,0.000168497812281788
115704568788602638357850100848577828851,0.00012975971077229675
117178647457462681214999906502538768269,0.00013243846939672344
135013148381271868381832361215053253577,0.00012975971077229675
140562307709854134443642370108270128876,0.00011579166085123882
142143192211249724601942639446858093851,0.00012975971077229675
174535075898352339762939565331661199721,0.00011579166085123882
214961663869555904268718132970739089743,0.00012845923880102684
25913618332133145561917188458981357956,0.00011579166085123882
273158680774221281167561322240037386960,0.00011727802845241908
276737425957661163763851395349575932676,0.00012845923880102684
281048380207017920743361511252067384559,0.00011579166085123882
316214443097902213360983494569293562830,0.00011579166085123882
33613955984871244711857657811679273067,0.00012975971077229675
56738495686848061394408960385799274444,0.00011727802845241908
64250367600267300033762378622041689468,0.00010953351508295765
139118565780193715911650741872279840701,0.00012642327742396948
147819098353972564232974765135300953634,0.00010968300036850874
159382806111149718376718973004401146411,0.00011555101908103975
176475538534278938004268610361862374302,0.00010968300036850874
181910955420013529896601320944815659057,0.00012845923880102684
225513171036104071066319305040391416140,0.00012642327742396948
270980583859590617108451522563015012203,0.00013658255157779223
279740317471823376727225032313926400232,0.00010968300036850874
332929761511088091111696672238632758291,0.00010968300036850874
34025134708659518738158375061382149728,0.00011555101908103975
62574753730265973495491777948312771237,0.0001225460105175779
88880938429326589823826974213465962525,0.00013658255157779223
92497430274876430942513446650349708275,0.00010968300036850874
143160511770330983962408823402345910246,9.620130413373161e-05
143202902501000698259868391790020934575,0.00019619765549579046
154816209428855196446628597170767484830,9.619428647885073e-05
161728456270009844221749158181428753837,0.000131616464362952
171303212524572380264787024499483984305,0.00019286118601224126
174542598657734727673366701217834912819,0.00019286118601224126
189186363478600204733943595628785432112,0.00019286118601224126
196809782951130166442682226553411563851,0.00014513372948534497
221293150591794886703685583974274035736,0.00013779039892818987
236453346628970586334211937654494562181,0.00019286118601224126
241783719098230226199308541132514035932,9.619428647885073e-05
252329683308619419087140563913733260245,9.620130413373161e-05
261977992422182437648646189738871215478,0.0001320630625753964
288069391630548646674673621386172503792,0.00013779039892818987
68128540513634928018283547036740492719,0.00013779039892818987
1072888353164096300997476925761821265,0.00033306695801879355
163083807894974445930555380899642206627,0.0002311493076445225
17874223163678743075925187706940033241,0.00033306695801879355
204002778669082345554329691794405137553,0.00033306695801879355
239272101663772087704830901885119474429,0.00021294499312316258
261501040177846860050320401107956973026,0.0002761340414345746
276511413542987931648544558965060252685,0.0002761340414345746
277599101111123803471165193935876131995,0.00018066147568649436
32922058694698309165440521166741299015,0.00026081259501874925
333159031268034757288412234372028407873,0.00026411822218608754
336082475680692553599043647595508781158,0.00019619765549579046
46385663065352055630697909819070707155,0.0003092536557134567
49871240484258503891899388855065277300,0.00026411822218608754
72623778598154946981853915973499998922,0.0002761340414345746
75833151556595523058317495426148644347,0.00019619765549579046
92732855462907569094311531007941713993,0.00026411822218608754
97413658238876663075332247945956923732,0.00022290104286121635
217142438802984810771762511479031929004,0.00014043964190132616
252206183227089841424346793261944156842,0.00019015162703260328
45716427879425275464635432910235205980,0.00014043964190132616
92021454796081331134577059114386946639,0.00019015162703260328
306447367963916199013037829833929022286,0.0002540445051998451
233870906548642845954056702594810255600,0.0003007471024092671
2770669166697082623126140490658872312,0.0003007471024092671
289636893812812291927373102164645678771,0.00022394366892576487
290602277573002643088924597971666039450,0.00031825805214017106
314448630015626504200258548703076661816,0.00021762097243352936
321458205264497931799250356195497853033,0.00027835839919988884
33155948839851595702456004259147341565,0.00027835839919988884
52578532731580650604841555093013528173,0.00021762097243352936
68126346542076054678734509224245552468,0.00022394366892576487
69138996577158062963333402022090190347,0.00027835839919988884
80712355707079992452760844529885701585,0.00027835839919988884
95982322355213007177935573280130508130,0.00024268416403827164
137508687980880948098613656327929462289,0.0003638054187940029
154417478067300445308896005178033410678,0.00024268416403827164
192069878345497682675413971968697970239,0.0003092220646629041
207971614961364962568595859675938572962,0.00024268416403827164
244048208649816442650407397360629058776,0.0003092220646629041
302986601495338592478616284331315976384,0.0003092220646629041
319477652701599252875519099775609904241,0.0003092220646629041
55751115182015884756564433948426165873,0.0003007471024092671
61165437095481727657468230451326171559,0.0003092220646629041
124614758937691187658788581695820295827,0.00015766877372957663
146250849703841364399685735445539982139,0.0002351320538347108
151979426728696669498145774641141809471,0.00021935366824893252
184135055435176810606238514875989567876,0.00018677755234491506
203605973340011646855373662587223684205,0.00013779039892818987
208160048696796616846368342589623589847,0.00016632444733905417
210539598032872023403663340543914757208,0.00015766877372957663
238537275650222315149332550293414847565,0.00021935366824893252
323138885482642988514631523606355000591,0.00021935366824893252
326434388285396614005121605509947766685,0.00021935366824893252
57415041020554261680069082846275195736,0.00016632444733905417
71968253904711717671955310644548553118,0.0002351320538347108
79531441990401953908608952435240375269,0.00016632444733905417
104079902100590147859144952594401858967,0.00013072702425477226
126046050452453471165513454632794902044,0.0001192258970462486
130267073117545466574227714748753997153,0.00013658255157779223
139394807811989809333248206370001413779,0.00013658255157779223
155543289417353435073305943394212042464,0.00015807737636788698
16273468489261000598459815173690376270,0.000131616464362952
183343852915782608203731031750711444592,0.00013072702425477226
195844681728427365440244095549592562409,0.00016763277354911931
239263069397385930014947253448605593441,0.00015766877372957663
243861389391710232027517171263531810698,0.00015766877372957663
258289399452914282281352011169032328817,0.000131616464362952
286656394819965134831783714220726583474,0.00013658255157779223
289739191858867566812251688920543768591,0.00015766877372957663
309567761972397090556175410249285682599,0.0001192258970462486
42741839268634704678946711460310719994,0.00013658255157779223
4782839903899013504904899940549290849,0.00013072702425477226
61492432908952504088320924002955978920,0.00013072702425477226
64774919515791252606289092399041221527,0.00015807737636788698
96141996203548699975467513304471469893,0.00013072702425477226
9659176050233048244442696613095900705,0.00020375101091303527
96680255089222808904747976842362984475,0.00015807737636788698
97902557801958572077857285917916424687,0.00013072702425477226
103856196302433286703547487380620723124,0.00013440461870330291
141365838629992044416445826699203873698,0.00014457991177154654
142439949182914445096125300229854628390,0.0001423073161911969
14743840062207038624237961741441847974,0.0001423073161911969
170768782976994440082468167340891043896,0.00010953351508295765
17573274552500981208153529594372843921,0.00013440461870330291
191796168674841578823349997609370613809,0.00012975971077229675
200314291165330085166877671075986185722,0.00014457991177154654
213855270627748208813322394084529510769,0.00010953351508295765
216409013376870716117692933060902767634,0.00017578987472805313
221371538661315621443934742715270761737,0.00014458583250129457
285043996875121448608208482638043356881,0.00014457991177154654
287435401213045570481732071406684700415,0.00010953351508295765
308435612737910581496791668473464413309,0.00010953351508295765
318946581445724207687658872525740502028,0.00012975971077229675
78057984238045745878093683533893469762,0.0001423073161911969
104470472486074446765142909165682613433,0.00022443573188276684
244085067929703212119573954245166753011,0.00017564344162117963
246489931237360172653812294980907408609,0.00017139980983953766
268122181784695061890206038360320759104,0.00017564344162117963
319610623040347273286084351093064860588,0.00022443573188276684
325151977240742242615545984569025712846,0.00022443573188276684
335871794062495332591994041929925333811,0.00017564344162117963
59290907599300399368069320985001415615,0.00017564344162117963
86074303972725105905430027152079015522,0.00012091946986689165
210082012553402463680856159745556063210,0.00017139980983953766
51468658342558806378800414897314026159,0.00017139980983953766
51526102533830830848233392894781406256,0.00022443573188276684
285560174179905203630606871311673481195,0.00022033484239604507
120470910587774426053724455793921927509,0.00024472865728050833
127453331230737409490664766198443452854,0.00023182170004134277
173590645306054201352015986437682506843,0.00023182170004134277
179352920810109801670084578866038067497,0.00017578987472805313
18950389750849484004834426087788003714,0.00023182170004134277
282132058059758316671351349559857235240,0.00017578987472805313
292298471505193056191172325793250445282,0.0001801506790248916
293985279379695206126533585795520518828,0.00014457991177154654
126780399814641967418836131302381223017,0.00026972481917324085
126968408559277571673890475104520744238,0.00024160132812156245
139685260130568024736154871465254880015,0.00015807737636788698
146097776606803682914284281912958719660,0.00024160132812156245
170116685109336272031736465413309728752,0.00019020652272195353
217946003648226379523735896028113638742,0.00019020652272195353
226385591215730489036085593332882725213,0.00024160132812156245
226499129848963372149083026917682606672,0.00024160132812156245
240777422869515555204952347972888121838,0.0001801506790248916
45465085994545538330300934561786147871,0.00021533104834247927
53306093060526801186649603313705609296,0.0003080558007949179
87536752592730060892725142693842099816,0.00019020652272195353
106535982164394522858777602565965812663,0.0002780444985689378
112401151095778291532244133388778842355,0.00022617471846707755
115207586463510254297681012733401974020,0.00029986096217587456
117023613604062571203309764766483997762,0.00029986096217587456
142406922710456747490891836566712959915,0.0002780444985689378
175918460548020527900520941311614855394,0.00034356781780762064
186766694411326599197429624721892882125,0.00034356781780762064
205576451411489131035657783534339763932,0.0002801893857752206
211292478647990486075736716692929063566,0.0002801893857752206
213167054723488858846882192939419635638,0.0002780444985689378
234663862637756879925107904099657020083,0.00029986096217587456
250664763438761212789394013875341567567,0.0003030936483416704
265441356081137045228724296626366455602,0.0002801893857752206
268422237231091415495279896906142378752,0.0002801893857752206
311477814924574667679211620616658209970,0.0002801893857752206
333338313139629005407655232674123392508,0.00018652419163848143
7392159195358705354545874164350603029,0.0002801893857752206
83533872727246320619786067176233166588,0.00029986096217587456
8410906775881788049746403727105811683,0.0003030936483416704
100006575614324089015624336601450290674,0.0003464251707899672
154141812524803960201593960716379631965,0.0003122576325977381
155448547611755322555918323668938027469,0.00042668942839503554
178317778061090018314219719133791027135,0.0004061035223371568
199646103428610670007284832085131553798,0.00041566619217686955
216880773611217324448278439291637249810,0.00037893848417414056
226073699044283539965763279221393958534,0.00041566619217686955
286432669187337145861922220618837377431,0.00039850455419765407
310698833986181791092675251838817185847,0.00037893848417414056
44906972012125096115889614879970296653,0.00034356781780762064
64871235796148828515226891737876610288,0.0004061035223371568
76998653463973941110414396292160259058,0.00037893848417414056
126382610582040819939836501455948454099,0.000313673591654284
13822069890813989103017459604282423278,0.00029996356449166125
149133420807351295392143585569180476578,0.00029996356449166125
152924142013346665474183371616905330375,0.000313673591654284
178482994762126081797350556174243141840,0.00029996356449166125
18721220537458530448773337787887610095,0.0003122576325977381
198167754757115910535574482053785383055,0.00029996356449166125
202782643311007485977238596293567181475,0.00025601947739223785
215862869289099242214933153888098224091,0.00029996356449166125
22432160512055967750898715438830564649,0.0003122576325977381
226181160112908754998309703409376951110,0.000313673591654284
230359628705966399116729262409372089426,0.000313673591654284
233776220932391210397412556809532490735,0.000313673591654284
24476644862408898148372916256824220653,0.00029996356449166125
246773614706561381096130086097155546875,0.00029996356449166125
26559444771124762580254113572725506355,0.00025601947739223785
289433840891687067759444403423683696592,0.0003122576325977381
304882458509571394362883181469069762848,0.00029996356449166125
312257618597128315245677621101161063739,0.000313673591654284
317922972077411391291536659513426382056,0.00029996356449166125
326465807346732967174181546088187174198,0.000313673591654284
335626458057652791655169458729807063945,0.0003122576325977381
69248800682744681877944723649688362536,0.0003122576325977381
70976543214888958655314673780678859560,0.0003122576325977381
78653980294490361128083325129480119774,0.0003122576325977381
102133743769991199603602485837032610153,0.0002540445051998451
126174175999600727574262121511367004953,0.00025100994020314907
15308358244188793424132828998436589950,0.00025100994020314907
161587744671080132953705428103004043093,0.00025100994020314907
169007382363615570505082476661573826008,0.0002540445051998451
232110182737759690078251996032213659778,0.0002540445051998451
249661501244668422759152831757499620347,0.00025100994020314907
28346051743734669686946020813034450171,0.00025100994020314907
55350259722551463041992055830083373323,0.00025100994020314907
9451283663472091226555047884503782247,0.00025601947739223785
104160355667854691448814161414194107078,0.0004994703853029801
148197395196975442968739893083660770104,0.00042668942839503554
271291710748872643738952917325858694096,0.00041566619217686955
318056478201047626605721029221433817143,0.00043172257967407474
318194927620219253420561189951741791296,0.00042668942839503554
51792118830681456678787067359717357476,0.0004994703853029801
129769332058808279956262456698338307934,0.0003378099100333951
265515624956643447876978570766321188013,0.00043172257967407474
273692079679425538704679419109354343093,0.0003576035041172076
263999307555622871522871796459675063990,0.00021533104834247927
49139716171851773753698625131665320407,0.0001801506790248916
195496882570821286649721626020276324372,0.0001801506790248916
75340451062197930132099936926252418702,0.00019275324856467762
162901977483165428372635356296344124100,0.000184689371750836
323093274530475544583160138179964496967,0.000184689371750836
87664284295007741084789434753513183928,0.00019198865952363704
12469716860018962428363683112845481777,0.00021011258229110814
152153657433277850486294203005779869519,0.00021011258229110814
19387474630294507372639376013489696333,0.00017307495275802761
264799821019711793829938764298218889271,0.00021011258229110814
273323598049516123734598306287737690075,0.00017307495275802761
126971488697337283713016180004148093164,0.00026112867655325007
150543501370610655192797644287137869286,0.00017963329039588085
199252655286829934409186240171496520520,0.00017963329039588085
20002404373743238580081271208641575657,0.00017963329039588085
234067775987467543878015793106210160316,0.0001730909098925899
25474429950582827107179259191963828458,0.0001828904898143346
275598202553684667115087665781979283131,0.0002649976377305749
28155189864253835026252295330442560635,0.000273362654410355
288079415665556467767808752731815724455,0.00026112867655325007
289897887152349899747222417715406292611,0.00026112867655325007
291538042050684171398757475670323328124,0.00023758592700597479
300886054867120079819222865512763098590,0.0002649976377305749
332516350961763785825334611913596301871,0.0001828904898143346
408792260509605726747539735420220556,0.0002649976377305749
61251730003084744055890880788265160246,0.0002649976377305749
10853633498503638326606236948831028989,0.00019988352570197266
119984825947861254277554091529447728478,0.00021962119522457533
139942816346349570960315584252123825023,0.00019988352570197266
160057056927348879671002794165820066581,0.000273362654410355
170185894043812219190498960578139708174,0.00019988352570197266
197778121618887150667469620255555530223,0.00019988352570197266
240421515892087348387308340169886121150,0.00019988352570197266
288183124331218019608850177936669308417,0.00021962119522457533
330750241163219190803033516772296920239,0.00021962119522457533
39739946284369587227998487761325139629,0.000273362654410355
55335894130739105632816677471059045998,0.00021962119522457533
61568298377011869679008452341092801217,0.000273362654410355
97298688114179869774619872779625531058,0.000273362654410355
104036819198947870225547223359746274018,0.00011625464673053526
104528485984605190229561990924544982382,0.00011625464673053526
118337623908400196357016759814854012197,0.00015229154926811912
140487612644065130825771803375063480159,0.00015229154926811912
181707773886482038793972267960347515237,0.00011625464673053526
187418183327679156812297328114416162890,0.00011625464673053526
196018780079114625454589396897888871576,0.0001791924739682701
219792287018909307593168178796814864415,0.0001791924739682701
245209578669944237452656979866189743791,0.00015229154926811912
259708288241464957646565186040131149897,0.00014652144997233323
263909972638074527668120279203862535632,0.0001791924739682701
269762249666503627952314076224313735224,0.0001791924739682701
333471174931753000738434389009189634732,0.00015229154926811912
416383325714343155535470682363292362,0.00015229154926811912
46374711089768343160434165439698487237,0.00019988352570197266
62828916108056900295031147040412186176,0.00011625464673053526
64689937989620012959098595258782049763,0.00019988352570197266
75991835912305823241726048557627123320,0.00015229154926811912
105904662365733830490221059294734820887,0.00013237233090491923
144807045664663144601749698572895529299,0.00013082693666333916
152715383637012112067578522577468621369,0.00013237233090491923
156454555393028938561555427511529941585,0.0001308661686427152
169735229558654147611105044775048719772,0.00013082693666333916
177152272612419737029265575466221443174,0.00010767494335067688
182564920744582029318153176628031457835,0.00013237233090491923
186404488605050179513363024439724018584,0.00011311267929255935
225620684882928353679221619006056656327,0.0001828904898143346
228468694122953830666921832834517902205,0.00017963329039588085
229676503849171202770783640078902993978,0.00010767494335067688
235427334484257020908962548625123039593,0.00013082693666333916
248527619567441736353599614450706474463,0.00010767494335067688
250155339315025536608445616985136614019,0.00013082693666333916
26427670615097841997653007854474645795,0.00013082693666333916
267982186289582341765312505284652642159,0.0001308661686427152
275811807298747126137316392707198594814,0.00011311267929255935
287016035442815089006794269178459190731,0.00013082693666333916
30720984206959079826629290247263556630,0.00013237233090491923
321081037043412445655394483796497534835,0.00011311267929255935
323368262102829228461497392387148994534,9.958572568907139e-05
329976702783247816451976703709829388031,0.0001308661686427152
332467957105098691474825502178108740590,0.0001828904898143346
332711068753441521929723568228138715758,0.00010767494335067688
41230375712856665026074754083483715854,0.00013082693666333916
97469843462741567159909083711377537502,0.00017963329039588085
99905827915269865994946398800580477526,0.00017963329039588085
123111830061832986643612100163949884927,0.00011152830975463677
170763879463404449997996199384799427493,0.00012610085364347576
173747270554401319073553667787466797273,0.00010615933982330696
23571132517148288760418160471247997875,0.00012610085364347576
298780723327252311259915443819192520618,0.00012610085364347576
43006549374080893944626852368379897126,0.00010615933982330696
43115345444530657168809001241630782720,0.00010615933982330696
109973640681669942251851039821310303871,0.00010394723049608667
110431289603319085616983151357341427463,0.000160099956439492
210154122945047037905551148619928497453,0.00010728435322715572
289893285248489705513609012587827074533,0.0001157624339050135
290737328881779308601751556170219953989,0.00010755106855607878
307361609667159133651398653174996370719,0.00010755106855607878
322703538305556014229429146302101183502,0.00014183086155253525
39977618540619978827872260933683579670,0.00015205267646781475
63953399823471995432326038002057480228,0.00015205267646781475
167397940772542671352095492848904026723,0.0002611511118994212
19519680489154596921979575470816403863,0.0002611511118994212
258222008586860339168893550822370418317,0.000160099956439492
319336132492315442484501918247460923430,0.0002863005301216649
92341100180319599814101230228385627338,0.000160099956439492
215408232831099719832644527202498621653,0.00027227080151705706
233466128331824441259116187011899154861,0.00027227080151705706
44699171009524830200541513960474142820,0.00027227080151705706
12809461042249723200800761706578929219,0.0001630049239923823
132307431124162509932925890787985867625,0.00019353399377569983
164210857659096240722086132550486914956,0.0001630049239923823
198282996831750300021035869413082471069,0.0001457817899556426
200727799027548090317651962712669946686,0.00019353399377569983
268455255082696602452832276574195770924,0.0001630049239923823
289203122725152752398704689317445611527,0.00019353399377569983
303759469084571455293266084070632650410,0.00027227080151705706
305572883363539260780658919695490776436,0.00013204624741375257
325815344831980125996807553516838154547,0.00019353399377569983
3890917854808805973523144083943968884,0.0001457817899556426
71232576022964940701770378977812599983,0.0001630049239923823
108814919282086181371879536604163119965,0.00012319936929347267
143286385965594864492127811581810184854,0.00011286721393425478
18099424356101543424012930659790506251,0.0001457817899556426
258052906806558335273669266794852040093,0.00012319936929347267
275879163076861961412203470255484871400,0.00011286721393425478
276392567245255468120127547458844640746,0.00012319936929347267
282669101135691842808229356980976296227,0.00011657062218347414
319152544581103055022676198409921342584,0.00011657062218347414
42447451825018951946522587226630935622,0.00013302574944953853
48547846425754950556692299166901696663,0.00011286721393425478
53678042902945624754319209738233634247,0.00013204624741375257
95567562737656141990975085849002319258,0.00011657062218347414
96602332953678461832652641016172275535,0.0001457817899556426
9788585042377581652723363525385638481,0.0001457817899556426
100129686753938041249647024741764170309,0.00011271117645807733
101800535519774464880157411752191710753,0.00011854521453480787
103437366563043395270885636460120447021,0.00011308803346285929
13363274021404418106708309621478719415,0.00012319936929347267
15102649214738959601113207472240277600,9.159813432024434e-05
151114122038125054965410204842402803181,0.00011286721393425478
151133136636436844316411802800803031641,9.938766798577092e-05
174250424222545700272225712489735181722,9.938766798577092e-05
208786985468744615098792432689898463720,9.938766798577092e-05
210082521310163221026494785584598309597,0.00012319936929347267
228924347532573413268087810167536298960,9.938766798577092e-05
240964417702651951263912401048369952404,0.00011271117645807733
243607766827031772411717938844299936014,0.00011308803346285929
246336747880651809886907325728985068303,9.159813432024434e-05
257445536689224029477169394662573738744,9.938766798577092e-05
272962411085977593664576339699448735988,0.00011271117645807733
286582142827897221646318615292387502907,0.00011271117645807733
287456006959013599664320322613474795225,0.00012319936929347267
289707016642264159501785961403578735762,0.00011308803346285929
323408939854471780874715512527268816950,0.00011271117645807733
47415330110794803390424227695119574282,9.159813432024434e-05
71704207894031110484403120597508164890,0.00010151993818372979
90253607297989371049576303549830694393,0.00012319936929347267
127567494707315433966284321810586430438,9.822145077979494e-05
138430521808801028535856602286462683848,0.00010151993818372979
148663931277752182240082432114809983232,0.00010767494335067688
15157260296521412125963980577947494003,8.2848877679186e-05
155382665012112675829331181847169334727,0.00010253896806445726
161794685038024478895357225435987398565,0.00010707836610621722
176606419012164991852273986301569587084,0.00010151993818372979
180837247277946706644234952143316380085,0.00010151993818372979
181916132785278155418042612106524563222,8.611978373989993e-05
201345673252599831483592413046039670981,0.00010151993818372979
210272429289872951260217964330475781252,8.2848877679186e-05
247174145493175715647739867395171430287,0.00010253896806445726
250494836879297805658263523747392201317,0.00010707836610621722
297295550999833681140493814390678545429,0.00010151993818372979
300702313366072469993787839823786432758,0.00010707836610621722
310933211848098341902334745877266128026,9.958572568907139e-05
312436313368452511998477510603562246488,8.2848877679186e-05
312580298862458980844499791736080071844,8.611978373989993e-05
319945201333550772232184650825488341407,0.00010151993818372979
326250626459332041875888478799054832770,0.00010707836610621722
53865045646634962239651911235879345309,8.2848877679186e-05
6591839726661573703383838103805889969,8.611978373989993e-05
69373738347594026883924721724631570564,0.00011311267929255935
69877377933560845871729940184063905602,9.822145077979494e-05
72615980125764437778569820829435079145,8.611978373989993e-05
77660192725504868605119826323405891518,9.822145077979494e-05
77781440867997497434962932530902279796,9.822145077979494e-05
86439103741973400488418216811456092015,0.00010253896806445726
91861040257971580021100656044884701412,8.611978373989993e-05
94031238163804281837051901776693059090,0.00010253896806445726
119217927044309709240139468837351511547,0.00013127644786934558
15368548515006823766649977356711274686,0.00013127644786934558
154267033746941044469146678060898699027,8.2848877679186e-05
260647058566815484878158368549228842081,0.00010086584480432155
30105099088178732257082699521177613061,0.00010086584480432155
306551541132467706844570129223074751717,0.00013127644786934558
308356801251659903985154751164124501305,9.47609341855916e-05
315455993349698334499067725117148429895,0.00011625464673053526
316396974873537065283603371104244061642,0.00010086584480432155
335046663131146051204390319260423076987,0.00011625464673053526
335813068574046049193099283188043060805,9.47609341855916e-05
37202274792851887228356427718954434335,0.0001415511336314083
37255387492157528008295235808994330659,9.47609341855916e-05
90582141691716567062228097036418992646,0.00011625464673053526
200235810845103999864662267265346176311,0.00029552214493627066
289796906801462332451563139883753931235,0.00031685420038963483
89631088381631191380801871513268525931,0.00029552214493627066
214415062601517794213128965463544109465,0.00023904538123083673
74540429837637865213123647543283501847,0.0002805082916442071
115530978094973116788490623308199317644,9.345825437184691e-05
208333724999549361455913135875977353563,0.00010273072803041608
102822257836343857884799424722224785742,0.0001008258160601828
122751327655152284307600768636708638439,9.507518500329086e-05
14561636201223381658166661195881335192,0.0001008258160601828
154254619705413474395253224052779270562,8.990566334528844e-05
159160101986132313284872973291691753115,8.990566334528844e-05
173085191772274458444549164027428405740,0.0001008258160601828
174473054433984804938035103678906332324,0.00011846960339763618
176445163217265049799916942291564341283,0.00010156504144248064
176573416441720550529977210246332485228,0.0001008258160601828
